"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR41",60.6150618361866,0.588600681662333,0.182307561847778,3.2286136444181,0.00124391823635707,0.0258961160114335
"PGRMC2",167.160162448522,0.589427965689911,0.131432276535205,4.48465157287319,7.30331756701358e-06,0.00039610888172671
"DYRK3",60.9935888564007,0.591058587441567,0.195314533321843,3.02618846323949,0.00247657885526778,0.045236889400652
"BBX",78.171023266239,0.592920958151808,0.149348081836903,3.9700607524328,7.18543080111913e-05,0.00273400114728121
"C5orf22",22.2134869427501,0.594112007521212,0.286900112484765,2.07079740184054,0.0383777331463126,0.282943780176395
"FOXD1",34.719138719046,0.596734030016455,0.212185664885165,2.81232019297538,0.00491855143386098,0.0752739435538286
"EAF1",26.6423559697859,0.598391102147951,0.304635526983914,1.9642853480433,0.0494970098843992,0.325747751054008
"FAM167A",23.0287989819798,0.600969217572584,0.298471222883533,2.01349132344021,0.0440629668490598,0.305499217989864
"YBX3",79.4373297067352,0.60106368034687,0.156162501873321,3.84896292731306,0.000118618956104136,0.00405204975465122
"APOBEC3C",138.45281756864,0.601196646181298,0.123741559123475,4.85848610959716,1.18286705613235e-06,8.12629667562922e-05
"SH3BP5L",38.3629584129741,0.601888995226361,0.239674364849434,2.51127814860164,0.0120294871361455,0.137356083033773
"SGK1",125.192349922875,0.603123818519148,0.252619850814101,2.38747595082295,0.0169645126461185,0.171440201234547
"AHR",98.563521100705,0.605209408450306,0.215450156202614,2.80904604163366,0.00496885399125223,0.0757270871725392
"MTMR12",26.2694534271548,0.605312985034732,0.295645034451077,2.04743159701164,0.040615726652305,0.293030382603502
"NFE2L1",203.474747272793,0.605391151020269,0.135426533372978,4.47025509656191,7.81263577412461e-06,0.000411942264837453
"OGFRL1",25.926606359472,0.606075648763057,0.308933634100675,1.96183122154174,0.0497821374337633,0.327226105033319
"FGF2",114.014544955537,0.606329100452893,0.118142072922669,5.13220299469244,2.86370398932787e-07,2.28468151819538e-05
"RAP2B",68.1033219182749,0.606422235639723,0.162382799845575,3.73452259855372,0.000188071604006761,0.00596331655166054
"CHD2",76.2996007188157,0.610233892776019,0.172466083391505,3.53828347450068,0.000402737437094649,0.0106834770764203
"VPS37B",56.8177693205046,0.611382723704596,0.205783748560135,2.97099614513987,0.00296835506636204,0.0518455914556963
"SERINC2",48.1917657669148,0.613090222889121,0.235749363123084,2.60060182037068,0.00930603981751743,0.117061880570282
"CRY1",27.586982455709,0.614300342397549,0.305107040597725,2.01339287744424,0.0440733143210348,0.305499217989864
"RASSF8",49.9242850760085,0.614353361645547,0.209313824901612,2.93508258202402,0.00333458927866619,0.0570339294882243
"EPRS",297.332901547582,0.614412970303893,0.10802490731952,5.6876972686175,1.28763821266211e-08,1.37266673601548e-06
"ABLIM1",40.5117516178155,0.615179011384673,0.252349034623657,2.43781004473477,0.0147765365254207,0.157658887552504
"RNF187",141.009067352351,0.616036136000931,0.189829840426997,3.24520177973725,0.00117367426293332,0.0247673309478386
"EDRF1",29.7350127648505,0.616708589532421,0.303771728295301,2.0301711189295,0.0423391484429118,0.299502265228222
"SNHG5",485.057379096129,0.61837321588386,0.0939190606009827,6.58410776179963,4.57625133464874e-11,6.80411444223648e-09
"TYW1",35.4438062740806,0.619898386002807,0.284289509809323,2.18051797415452,0.0292190879639869,0.239755843877653
"RHOB",384.145097165852,0.620965651575684,0.169366448079956,3.66640298958465,0.000245986175128893,0.00731217558087473
"CKS2",161.100466881135,0.621104980319131,0.143879308383208,4.31684713596816,1.58273686733873e-05,0.000776671591329791
"WTIP",32.4161369124576,0.621108342947655,0.228755654442576,2.71516061301807,0.00662436349686016,0.0925614452001952
"FAM204A",46.6190403043201,0.622483071212873,0.204430305371216,3.04496473789702,0.00232707591961012,0.0430264882354822
"ZCCHC8",27.3596796738662,0.62272052268414,0.254184369797869,2.44987732007021,0.0142904894925624,0.154607343014022
"CRNDE",31.2695267708482,0.624359271602955,0.259027679712245,2.4103959557394,0.0159352157206255,0.164623957895785
"SERPINB8",23.7099258410268,0.625189661625671,0.241864168842398,2.58487920975617,0.00974131177193109,0.119981136824402
"DDR2",376.227354727061,0.630254231327319,0.0754122062261077,8.35745647644406,6.40849374530123e-17,1.5849486730879e-14
"ERRFI1",130.900811979151,0.631315604941444,0.186065003235055,3.39298413976273,0.000691356410448819,0.0166472658771617
"OGT",117.497226775383,0.631411486551788,0.127540157501119,4.95068768082906,7.39517008416163e-07,5.22563847204244e-05
"CKS1B",112.280695867899,0.631946256752609,0.147343832914535,4.28892234070741,1.79542131132118e-05,0.0008672726537421
"HCFC1R1",84.6430168832207,0.634026987709336,0.191956562756804,3.30297114411558,0.000956662315827595,0.0214313155752247
"TTBK2",49.3154191047893,0.634076019392867,0.256290983910741,2.47404731027798,0.0133592004578542,0.147105852949087
"ZSWIM6",71.0251904402334,0.634568215690068,0.258631086135853,2.45356513469052,0.0141447920272757,0.153525439909653
"UAP1",227.847037861691,0.634772545470948,0.161048178193478,3.94150714768319,8.09712216745471e-05,0.00303421250674985
"C21orf91",31.2128308849036,0.635263422367578,0.288874842761414,2.19909569242847,0.0278711187686978,0.232874496414674
"STMN3",29.0117362170242,0.635699144956058,0.30163069293471,2.10754130745461,0.0350706850290515,0.266774515690496
"ADGRA2",112.234294634222,0.636047654891194,0.1528014774045,4.16257529505053,3.14678327584575e-05,0.00137817767169825
"STOM",185.056850673074,0.637552602935179,0.116440603078862,5.4753461084651,4.3665729890124e-08,4.1858171769091e-06
"WDR19",54.5002751824851,0.637577653436288,0.268737650239407,2.37249098839815,0.0176685941353651,0.175436279138698
"BCL2L1",89.7669267756205,0.63796681661609,0.130247808159596,4.89810021090237,9.67676836989626e-07,6.68507919900208e-05
"PAN3",17.44674173847,0.639276616699193,0.321662553216261,1.98741386060377,0.0468765529440062,0.315727371299336
"EIF2S2",227.945501629736,0.639830562249599,0.113485741272862,5.63798196207933,1.72054525887707e-08,1.78792123288015e-06
"CCNG1",68.9498656028796,0.644017556434308,0.154732950256541,4.16212290508618,3.15302557468338e-05,0.00137817767169825
"TTLL1",28.8681140679899,0.644065064195747,0.323455488843721,1.99120152976266,0.0464587357619556,0.314110840039553
"AEN",65.1258391407526,0.645460959955197,0.152105845811797,4.2434987065115,2.20061641946341e-05,0.00101162909453846
"RPL23AP82",60.9566653921702,0.646304129380324,0.175831099471709,3.67570999284068,0.000237188845444904,0.00714929042653678
"NKX3-1",22.3978531391691,0.647459810319532,0.299520616544451,2.16165357092688,0.0306448888959413,0.245278120444796
"SKA1",31.0265810312339,0.649176290925891,0.215005680895895,3.01934482949881,0.00253322022009451,0.0459063649039765
"PABPC1L",28.0312881692099,0.651069503544901,0.24109497788748,2.70046895729515,0.00692417984483228,0.0953559798517372
"DGKA",58.2983986913763,0.651955646966036,0.207025184334224,3.14916105044259,0.00163739930939495,0.0319974918062667
"MALAT1",17797.9172341845,0.652133833956449,0.0915276648865077,7.12499149590543,1.04087114378846e-12,1.78769618945667e-10
"TARS",152.604079888939,0.652222484822105,0.11943445954647,5.46092381795673,4.73663286659255e-08,4.43736379002148e-06
"MTO1",18.9613348027064,0.653856302524987,0.329246565372694,1.98591685166054,0.0470425572391517,0.31629224848395
"RPS27L",238.997667437551,0.654990564424298,0.09832758920751,6.66131011350243,2.71397287785117e-11,4.14333192685278e-09
"TRIM25",157.341751139043,0.655829466109001,0.130897924623424,5.01023578483566,5.43633882463985e-07,3.97785597073943e-05
"NARS",127.591555699024,0.659096983266411,0.141597957590762,4.65470685086641,3.24441977931385e-06,0.00019570973166339
"TLK1",20.5666752429996,0.660545343722899,0.270179512451968,2.44483875823238,0.0144916914586713,0.155829788328634
"ALDH4A1",77.2395601122684,0.66079294559687,0.229454822589432,2.87983899462091,0.00397878301444534,0.0649955492161573
"PAWR",87.3950604962265,0.661135013333578,0.157893729887764,4.18721512123081,2.82398139333587e-05,0.00125616380971192
"PLXNB2",249.290990275177,0.66337783893427,0.102030278401307,6.50177427062446,7.93781505643265e-11,1.15481201162172e-08
"DEAF1",22.5063500848766,0.665972567653714,0.296923843363784,2.2429070030519,0.0249028120786626,0.219336306385144
"CDC42BPA",86.7418033738155,0.666462434801665,0.155499250667987,4.28595270998867,1.81957695004527e-05,0.000870023939088108
"PYROXD1",25.8127553246804,0.669065571235518,0.334967481040302,1.99740455150337,0.0457812537908803,0.311746136772041
"ANKRD36",32.0258349439793,0.670288412396262,0.223178303734262,3.00337622959252,0.00267002128871637,0.0477821754794018
"AC256236.2",32.5624739793065,0.672196544210505,0.287099231670872,2.34133870821746,0.0192147263394611,0.184622615317619
"MTHFD1L",61.5596261146375,0.672471813010757,0.172593946039278,3.89626535833255,9.76873571562835e-05,0.0035321691771772
"SLC1A5",395.819803508543,0.673550122819762,0.100418270201811,6.70744598035918,1.98060241964861e-11,3.10026955966769e-09
"SCG5",14.6568036913088,0.674461159715667,0.341750389257621,1.97354906070711,0.0484330407746644,0.321828577227029
"PPP3CC",14.9011006851156,0.675711072594957,0.320628782050524,2.10745606889552,0.0350780658671152,0.266774515690496
"PARPBP",13.8430180674294,0.676481132672579,0.340749337455968,1.98527497580239,0.0471138866009572,0.31629224848395
"BBIP1",29.1320091983492,0.676529541478148,0.270277551667001,2.50309186725088,0.0123113583002078,0.140057273910184
"PIF1",20.7338271569085,0.676659002261631,0.265751837653826,2.54620629620278,0.0108900809437533,0.128260920667696
"MEGF6",44.0908736649519,0.677595419871389,0.236518092880055,2.86487774199591,0.00417170269694944,0.0675226119770638
"ARRDC3",19.5999978230503,0.678329456254877,0.332933814557167,2.03743034379706,0.0416069356584626,0.29757742414838
"ARMT1",27.4935303708077,0.679454697813369,0.295616883077665,2.29842995007447,0.0215373305310349,0.199200171538353
"BNIP3",111.319930428173,0.680359870688273,0.149163912555884,4.56115597285221,5.08727732654741e-06,0.000288574639541675
"PPP1R15A",105.868342289307,0.681059756071047,0.154944416968096,4.39551014097709,1.10512904211866e-05,0.000560083021919645
"ANKRD11",288.608434161687,0.681222091380885,0.118524763339544,5.74750855590706,9.05680181957513e-09,9.73881837398835e-07
"NENF",54.6681052507002,0.681321362828431,0.262902635602157,2.59153492800831,0.00955488418273134,0.11898861813057
"SGPL1",72.7879742038725,0.685051401030074,0.163525059674902,4.18927473496723,2.79847427137447e-05,0.00124931165486703
"CPEB2",12.4565902744568,0.686730100518088,0.336745651046222,2.03931394031226,0.0414187052315648,0.296746065407607
"AC092683.1",25.698604285032,0.687440779383681,0.243672085747174,2.82117164662408,0.00478485932331889,0.0738571968011811
"INPP5B",41.4251054092705,0.691781095846106,0.227572759424786,3.03982382423386,0.00236716573639229,0.0435600766312903
"AKAP10",20.491239170188,0.694703331856564,0.315407400394408,2.20255875730201,0.0276258634932439,0.231450831949495
"LINC00662",30.2578185029213,0.69704037743472,0.247566820756086,2.81556460314799,0.00486916061176156,0.0746121934634988
"EXOSC6",54.1801025002395,0.697571379884183,0.171326354202234,4.07159414050666,4.66924842104593e-05,0.00190560811797538
"HSPA9",225.853143283689,0.697635690021106,0.112963516866505,6.17576107200647,6.58455010687626e-10,8.48172360641999e-08
"NEK2",15.652672365568,0.697660060601931,0.333080424692558,2.09456938589498,0.0362092890206043,0.272507643231391
"GSDME",39.463889006619,0.697961995283739,0.209550276455132,3.3307615102726,0.000866087695864874,0.0198702049110668
"JDP2",44.1450106909323,0.698189954489345,0.210725829499142,3.31326233783879,0.000922144410968632,0.0208468698099417
"AGA",18.2632034991711,0.698510439853989,0.342684701241171,2.03834731262893,0.0415152114076748,0.297093231636173
"RASA1",73.6569240742545,0.699005562472663,0.164008933631247,4.26199687417202,2.02608278039127e-05,0.000945454326879943
"BTBD10",44.7729147226416,0.699908169583177,0.235439713364577,2.97277022461956,0.00295125295706575,0.0516197935885078
"INCENP",38.3268402792058,0.701017276985336,0.221255627546638,3.16835908201959,0.00153302047034704,0.0303975018712796
"SRD5A1",41.542092543256,0.702529196765834,0.225915974009394,3.10969244138806,0.0018728224120929,0.0360176080061287
"MYBL1",46.7020025689125,0.70312494278392,0.189600270213711,3.70845960288654,0.000208523919065805,0.0064952311918583
"GFPT1",96.1910868853377,0.703505592042257,0.153999738739243,4.56822588013252,4.91869802772479e-06,0.000283799960461996
"PC",62.1336157550392,0.705796721878695,0.270208453758606,2.61204530080775,0.00900023273410308,0.113916968259896
"CDK1",41.7382885464248,0.706451125206483,0.221057000813363,3.19578716171461,0.00139449938341808,0.0283098480423182
"JUND",49.6621793692311,0.706456519777295,0.325326322290227,2.17153200148084,0.0298909808209361,0.24250058361479
"CCNB1IP1",33.617759524215,0.706600290337121,0.248966476416954,2.83813427617359,0.00453780885280233,0.0715746738185633
"UHRF1BP1",42.1660002375231,0.709954031895951,0.197284854876045,3.59862409277193,0.00031990519750798,0.0089097920549182
"LSM8",72.0932309789177,0.712888293574084,0.159155675621997,4.47918863583118,7.49272976734585e-06,0.000404607407436676
"RILPL1",19.2042676291611,0.721780584932461,0.322162834583028,2.24042163605449,0.0250635629583074,0.220125013879566
"CCNG2",39.3127745283072,0.722191238962744,0.255944415847086,2.82167218445671,0.00477739838569748,0.0738571968011811
"RCBTB1",24.2546847361262,0.723532308466123,0.304508864152431,2.37606320748659,0.0174984650424276,0.174645697106263
"TRIM52",25.8714570593441,0.72412140173468,0.344755722715981,2.10038979492511,0.0356945659916991,0.269968809206942
"DBNDD2",15.9646324785572,0.726157641602609,0.361760471959523,2.00728851792259,0.0447189510327498,0.30824668253678
"TRIM6",13.4644541844245,0.726773606094974,0.338165479884624,2.14916556930334,0.0316212775534767,0.250465945923186
"GMCL1",47.7212729046007,0.731221124961627,0.302064897869965,2.42074180124169,0.015488874367775,0.16176978077019
"DNASE2",56.1387484993433,0.733620851066639,0.221256272504477,3.31570645551662,0.000914117921994315,0.0207729852644995
"SERPINE1",2107.71107885774,0.733766972519179,0.0756444816119447,9.70020491756946,3.00893705602924e-22,1.09436810690757e-19
"GCC1",29.8523046294203,0.733894498989342,0.281027434760858,2.61146923115836,0.00901541000984336,0.113992392823848
"METTL4",12.5132296579065,0.737858042157226,0.361187317280395,2.04286808217138,0.0410654986937067,0.295413587461534
"NIPAL3",237.887629435909,0.737926314506396,0.094327946540641,7.82298715883168,5.15843686242574e-15,1.13909339715637e-12
"AC037198.1",29.4101258180113,0.739609717555862,0.359621226458315,2.05663532389291,0.0397213177145154,0.289277865051648
"SLC35A5",32.0119698954761,0.74019063599299,0.285783992294065,2.59003532721088,0.00959660831239595,0.119044141319255
"HAPLN1",40.4451885463133,0.741667219884486,0.202751598489962,3.65800923597258,0.00025418188939876,0.00743313622348264
"TTK",16.3199476718476,0.741704596265938,0.360163310443408,2.05935633852544,0.03946011511718,0.288224325776166
"TCEA1",152.659217128945,0.741864907393953,0.133039538741892,5.57627389879361,2.45724930471252e-08,2.43090759216601e-06
"PTP4A1",138.979124131022,0.744371389581614,0.181008556783192,4.11235470195591,3.91643957156709e-05,0.00166428493958758
"PKD1P6",76.4929114892156,0.745584002504585,0.197785317173427,3.76966305264624,0.000163468086685076,0.00533363155659011
"ERP29",201.093985874176,0.745777228701449,0.111175147754396,6.70812896375902,1.97135675813693e-11,3.10026955966769e-09
"HMMR",23.0189408082231,0.747033990343982,0.276689173682546,2.69990321775682,0.00693596499254516,0.0953559798517372
"GOLGA8A",46.009094412594,0.748984632590959,0.245538328167266,3.05037766682493,0.0022855376773212,0.0424424145655893
"SLC35F2",13.2152079289027,0.749065004725765,0.369447308154304,2.02752865751808,0.0426083767471005,0.300567704994093
"FBXO25",48.5614781830804,0.749890052879593,0.21969557181221,3.41331437267465,0.000641778627999318,0.015809232099282
"CPNE7",23.8164521585915,0.750118668299052,0.303182439292449,2.47414945947938,0.0133553811785392,0.147105852949087
"ZNF197",19.5180769731844,0.751727787493705,0.355049919470575,2.11724534007676,0.0342390312136146,0.263308370639029
"UBE2C",128.342177222406,0.755080324244951,0.120742963301133,6.25361763204186,4.01052229071494e-10,5.39066507032402e-08
"GRPEL2",28.7283571009688,0.755662445623679,0.276486449142545,2.73309034843183,0.00627431187204647,0.0885709367690944
"CCPG1",83.6558792743776,0.756823194840217,0.193691877929717,3.90735637926356,9.33114727135083e-05,0.00341076896864036
"EIF1",828.35192218956,0.756872713115711,0.0553503768944978,13.6742106482557,1.44769717461619e-42,9.94567958961322e-40
"TIMM44",37.2550442819521,0.756897169307565,0.256770566528306,2.947756744635,0.00320088830001617,0.0552823808910614
"SPAST",18.242789547774,0.757884506354856,0.385337388507953,1.96680760538038,0.0492053954561414,0.324692593495542
"FAM102A",49.1688207007272,0.759321458084856,0.194408034255662,3.90581315732193,9.39090542548348e-05,0.00341552754386849
"GRB10",49.4386187794074,0.760904566587927,0.186632296795622,4.07702514330187,4.56155617893649e-05,0.00187402670128667
"SENP6",25.7599331924378,0.761768935073415,0.241218077356015,3.15800931432314,0.00158850482369831,0.0311800803965926
"FOXD1-AS1",23.4431538031122,0.762555374970335,0.336644862998627,2.26516266482713,0.0235026993096222,0.210910290031051
"MORC4",20.533861008574,0.763605824475629,0.285567447883865,2.67399463816399,0.00749536498862147,0.0998789692341521
"CASP9",31.3154851524632,0.764981305200777,0.346739959957395,2.20621039840569,0.0273692715455195,0.230080497574368
"GPC1",211.877088591752,0.765843668684763,0.115155876843218,6.65049574263104,2.92107451128896e-11,4.40512285446332e-09
"PFKFB3",33.8697872359866,0.769616648786998,0.257637193429508,2.98721096337968,0.00281535371836066,0.0499213315807649
"SHOC2",61.476850706119,0.77116600603448,0.187505845267575,4.11275715129846,3.90961595207872e-05,0.00166428493958758
"YARS",217.951994303042,0.771522481438794,0.0917885985826228,8.40542827053094,4.2630304349389e-17,1.07584968078478e-14
"GAS5",241.987101573594,0.773212285588782,0.100490694154885,7.69436704653505,1.42196316118846e-14,2.93066607520941e-12
"ALDH2",35.6036846037013,0.776748226201527,0.271090644152143,2.86527124029259,0.00416652189680093,0.0675226119770638
"S100A2",31.9918087962335,0.778015587707272,0.345963506885736,2.24883715253885,0.0245228586921247,0.217695384484432
"TUFT1",156.316376827372,0.778745066953751,0.324546595720077,2.39948616692755,0.0164181001451159,0.167790269747523
"SMG1P5",27.2978235501849,0.783807599151829,0.288848618772843,2.71355841160602,0.00665648319183173,0.0926345730761295
"MAFK",46.191711873232,0.786106398736897,0.287854656401819,2.73091430433408,0.00631588921757399,0.0889581209529017
"ZNF331",26.6709151161615,0.786587268831169,0.311088436690722,2.52850050358245,0.0114550922114349,0.132746918733824
"IFRD1",42.1035983256913,0.787598143313863,0.222052645472084,3.54689826657741,0.000389795081164074,0.0104559782509218
"SESN1",11.7097221486489,0.790850976332569,0.39953993640859,1.97940407019488,0.0477705306180554,0.318816441129712
"NARS2",23.1481711263587,0.792385230623607,0.337396765668917,2.3485264568338,0.018847860141711,0.182658807611597
"RNF41",65.5007209685948,0.792998727841949,0.18525179233849,4.28065347077987,1.86345327992313e-05,0.000882891312625649
"LARP6",81.9292887502288,0.793566617893523,0.161105642922053,4.92575308660958,8.40360611001541e-07,5.83814568294666e-05
"BLOC1S2",34.165948628469,0.794271095707893,0.225445611092078,3.52311624901622,0.000426504244247195,0.0112455255530081
"PNRC1",26.0078495411147,0.798281023396236,0.341847929291827,2.33519338569626,0.0195333205193998,0.186526933496903
"KMT5A",43.8913978881565,0.80024093449995,0.209243877542704,3.82444133562106,0.000131068948937596,0.00440434408304977
"XBP1",79.3761993015177,0.800708782756209,0.147602311618511,5.42477129237448,5.80287925467606e-08,5.31543739728327e-06
"RND3",294.436762187866,0.802029229043142,0.123515400017017,6.49335409942926,8.39460626947063e-11,1.20706629218923e-08
"ARNTL",22.7802697614486,0.804280637937957,0.379993094750774,2.11656645620221,0.0342966594989565,0.263587626702359
"EIF1B",42.3676754512972,0.804808369919417,0.236302717939431,3.40583628041767,0.000659617224339872,0.0161202106644009
"RSL24D1",75.2904962024965,0.806551483774518,0.189731400502339,4.2510173942693,2.12801638504476e-05,0.000985582420129719
"AHNAK2",611.80486805796,0.806671012466606,0.0954820323248931,8.44840639463744,2.95305883130532e-17,7.60781781415034e-15
"ITGA11",129.703792611524,0.807466376635316,0.121174348348774,6.66367418218915,2.67065185131352e-11,4.12816009916788e-09
"LIAS",18.4940352104006,0.810931792319911,0.384572627988953,2.10865707359497,0.0349741926244173,0.266634086748316
"AKR1C2",23.1130754687868,0.816490665284248,0.339000502697036,2.40852346468036,0.0160171966164476,0.165194873527098
"ANKRD49",16.2674242037022,0.81727406443449,0.39070841751572,2.09177490884646,0.0364586558926727,0.273905066080675
"ATL2",19.0009863955061,0.818449617542412,0.339029936916987,2.4140924691934,0.0157744584381303,0.163509600206135
"PDCD4",27.4082208750747,0.819783968556565,0.281058839805746,2.9167699159477,0.00353676562571301,0.0592623898747521
"TOP2A",264.834827843319,0.821052307607259,0.108068505450349,7.5975170026246,3.01866568533762e-14,6.0207773975621e-12
"ETS1",48.3329643479133,0.82386839597396,0.219857373703359,3.74728571571839,0.000178758432350297,0.00574795104159402
"TTC23",19.8529838178909,0.827692152815953,0.3441857906237,2.40478304265871,0.0161820695740132,0.166202219561667
"ANKRD28",56.2988496028101,0.828609454047293,0.177074970959309,4.67942730448168,2.87677334072935e-06,0.000178764719253564
"SYNE1",106.523484482855,0.829920843021727,0.133726243628058,6.20611796537142,5.43094181818333e-10,7.14457728975054e-08
"NBPF19",24.0090568102623,0.830693609887969,0.34852084399433,2.38348329576949,0.0171496627672926,0.172557143840797
"PKD1",221.812815842072,0.830884223473939,0.118653818061711,7.00259154780678,2.51270587480363e-12,4.19893524970564e-10
"PLCB1",18.0592004487526,0.834819183344769,0.327163692712599,2.55168651638287,0.0107202926732528,0.127475404858743
"TSKU",22.3769045121109,0.83485932713587,0.260947547665523,3.19933770064003,0.0013774371845697,0.0280615950978401
"NDRG1",321.053432308012,0.836663555437533,0.141942354845938,5.89438970732613,3.76068681638163e-09,4.4889757584698e-07
"DHRS3",13.3523082387517,0.838025589189347,0.353252155212205,2.3723155735198,0.017676985590071,0.175436279138698
"SAT1",447.853395952949,0.840651089644108,0.166350770273918,5.05348480358621,4.33820848412744e-07,3.27111500699511e-05
"TFRC",233.075869582267,0.840676765379654,0.10899083798211,7.71327921634703,1.2262540262751e-14,2.57014530320641e-12
"JMY",40.11969527952,0.840915436442529,0.271153021997586,3.10125784417781,0.00192700413200777,0.036773662185815
"RNF44",21.6098447309716,0.841555624443654,0.375485440256533,2.24124702110607,0.0250100785849711,0.220124293083098
"PAPPA",49.6078982549895,0.841868750517444,0.166928108243066,5.04330133120293,4.57567814457885e-07,3.42926278399164e-05
"TRAPPC13",15.8607322841513,0.843555468492146,0.356871871546872,2.36374882905657,0.0180910731906272,0.178116410091796
"ZFAS1",213.478238320708,0.845138567837551,0.112562206316852,7.50819120814462,5.99499000004798e-14,1.17673089429513e-11
"GPCPD1",27.040961702209,0.846169438768482,0.278265296120969,3.04087304656428,0.00235893270523931,0.0434732665171227
"SHMT2",204.995321050272,0.850158632104114,0.0967552528582726,8.78669226723462,1.54027959144985e-18,4.6456335189924e-16
"RHBDF2",19.4092967112258,0.850798163804587,0.376918486089188,2.25724711099277,0.0239926381438264,0.214064187075438
"METRNL",184.100131880331,0.856226566406571,0.172004252072992,4.97793837121666,6.42651102010611e-07,4.64738217980305e-05
"FGF14",14.7520264539932,0.85629461289195,0.384025988048079,2.22978298225156,0.0257618537037027,0.223715648103924
"RAB2B",26.9418533181077,0.861370471854412,0.293625144969679,2.93357189127437,0.00335086042670545,0.0571541241884683
"FBXO32",62.0519502019485,0.863574356994563,0.313697483063849,2.75288902084941,0.00590719172972506,0.0848412693725668
"LIFR",36.1469054584718,0.863880555988629,0.311166785653194,2.77626210707287,0.00549878592449389,0.0808537297768032
"HSPA13",68.8268782717384,0.866273263035497,0.183491379379359,4.72105701077389,2.34622158736741e-06,0.000150328373831013
"AMIGO2",16.7935705669746,0.866585938296279,0.299166971357128,2.89666313886568,0.00377154490620047,0.0620198461570147
"UBA6-AS1",10.515817240202,0.867021414953676,0.421269689310884,2.05811487736504,0.0395791072075775,0.288818734744004
"LONP1",107.345059062552,0.871047052240516,0.135806485761781,6.41388404504055,1.41858122921111e-10,1.97103095285669e-08
"CNEP1R1",24.7862346362908,0.871173360613805,0.303138612589747,2.87384491593227,0.00405508027987876,0.0658072476915758
"GOLGA6L9",33.1962340280574,0.872271136357754,0.338182670754397,2.57928986843692,0.00990036715582885,0.121335916996015
"AC011511.4",24.8174671108401,0.872809067966063,0.351854187916413,2.48059877625617,0.0131161917636591,0.145335866800545
"AR",13.9879091687588,0.876038197016205,0.385223535542092,2.27410351702274,0.0229597632940596,0.207562750804183
"SEMA7A",81.4008619562624,0.878606790231396,0.173168291507686,5.07371634022502,3.90120476045485e-07,2.99641602905495e-05
"UNC5B",73.313271677391,0.87941593324674,0.156433546657163,5.62165821870708,1.8913316721532e-08,1.93290970726004e-06
"SAMD9L",12.4797622254301,0.879663735477881,0.34201722592147,2.57198663929243,0.0101116793933844,0.123037424944114
"ORAI3",12.2918158177902,0.880159427730657,0.345244072098016,2.54938317226422,0.0107913660755974,0.127821870585094
"FADS3",146.17671676181,0.881865635605773,0.170688997490347,5.16650544892705,2.38511252538522e-07,1.99285820871038e-05
"DDB2",43.8070448969926,0.882685178364666,0.188868119590436,4.67355306061598,2.9603317872424e-06,0.000182126681000196
"ZNF248",12.4058880546987,0.885530604054168,0.420462783964147,2.10608557481672,0.0351969196311548,0.267185456205562
"APBB2",67.3555858373402,0.88752098994535,0.18819029953835,4.71608256176077,2.40428904107383e-06,0.000153254836504737
"ABTB2",24.8243393698453,0.888350171579428,0.410779635100685,2.16259545427973,0.030572308198076,0.244855675633036
"SLC27A1",86.1897802364661,0.888655321827607,0.194631790421121,4.56582822315327,4.97526062371424e-06,0.000283799960461996
"SYNE3",40.7772545125984,0.891643833215057,0.229509011286475,3.88500577043617,0.000102327457901797,0.0036571715156463
"CEP120",17.0188140277166,0.898185813379746,0.324152725295612,2.7708723181662,0.00559063444520085,0.0817184226351698
"AARS",208.709169308401,0.900959012674213,0.10601222144637,8.49863346302949,1.91835601003679e-17,5.04731711066275e-15
"ANKRA2",14.9116232143094,0.904482425765781,0.36963803959428,2.44694086885255,0.0144074473827812,0.155066126021395
"FNBP1L",25.7266570258438,0.90739390673823,0.447018899472075,2.02987817251095,0.042368924313326,0.299502265228222
"FHL2",174.72563457718,0.909114818990587,0.102216100455658,8.89404717004408,5.89226658632245e-19,1.82159421516158e-16
"BAX",39.0033270009355,0.9112195872334,0.244276394270799,3.73028097927156,0.00019126634866456,0.0060264514322907
"ADGRG6",13.2448851835169,0.920019592255723,0.417118247276136,2.20565654526895,0.0274080566788316,0.230250019626652
"OSBPL3",130.956034024324,0.921282730242186,0.133470202874352,6.90253487596387,5.10826752317512e-12,8.40279642047338e-10
"STAC",15.9464322380801,0.925664115482796,0.33301412429239,2.77965421872032,0.00544168079183122,0.0803964452470548
"IARS",261.369467251472,0.926009072169428,0.0997678348049096,9.28163945804965,1.66890544685727e-20,5.57775263671269e-18
"TMEM79",8.99988003351867,0.931126435413959,0.436345570541742,2.13391976056483,0.0328493496196946,0.256287102458765
"XPC",90.9078159626735,0.934312672546638,0.158942279381517,5.87831429234737,4.14465431919988e-09,4.88121860106911e-07
"ZMAT3",72.9071759833001,0.935972750711303,0.162618389836591,5.75563902490872,8.63146519202124e-09,9.36286829513462e-07
"BTN3A1",12.8589973729743,0.93728842756509,0.404883439788163,2.31495866577177,0.0206151942629541,0.192834714263003
"STPG1",30.532778794516,0.937340138028797,0.261491654962129,3.5845891073065,0.000337609289159323,0.00932556328218083
"RPS3AP6",10.2413648085668,0.938794425128641,0.461265636885862,2.0352576694564,0.0418249530663724,0.298032692295179
